"0326501        ";"TIGELA TINTURA SANTA CLARA C/SUPORTE PINCEL GRADUADA 330                                            ";03265;000030;00;25;2501;1829;S.CLARA;"7897169203303  ";1;0;UN;".        ";DAG;20221224;9999999;9999999
"0132101        ";"LAMINA WAHL 5 STAR LEGEND                                                                           ";01321;003145;03;25;2502;2311;WAHL;"7899934700482  ";1;0;UN;".        ";DAG;20220429;9999999;9999999
"0131204        ";"SHAMPOO + CONDICIONADOR CORPO DOURADO REGARV POWER VITAMINA 1L                                      ";01312;047655;01;15;1502;1709;REGARV;"7898610074466  ";4;0;UN;POWER VIT;NOR;20221223;9999999;9999999
"7598225        ";"NIVEA DA 48H 150ML FEM.CARE                                                                         ";75982;000052;01;05;0501;1403;NIVEA;"4005900122186  ";6;0;UN;"FEM.CARE ";DAG;20221112;9999999;9999999
"7400012        ";"TINTURA NATUCOR FILME 12G 3.0 CASTANHO ESCURO                                                       ";74000;001123;00;24;2403;1410;NATUCOR;"7896013502166  ";3;0;UN;"3.0C/E   ";DAG;20221224;9999999;9999999
"0562101        ";"KIT SHAMPOO+CONDICIONADOR+MÁSCARA MATIZANTE TRIVITT                                                 ";05621;047632;01;15;1501;1944;TRIVITT;"7898430170652  ";2;0;UN;".        ";NOR;20211022;9999999;9999999
"8521505        ";"PÓ COMPACTO VULT 05 9G                                                                              ";85215;003903;01;04;0402;2111;VULT;"7898417963055  ";3;0;UN;"N.5      ";NOR;20221223;9999999;9999999
"0126904        ";"MÁSCARA SOUL POWER SOUL 400G                                                                        ";01269;000890;02;15;1505;1861;SOUL POWER;"7896509974279  ";1;0;UN;"SOUL     ";DAG;20221224;9999999;9999999
"9067703        ";"TINTURA AMEND MAGNIFIC COLOR 3.0 50G                                                                ";90677;047631;01;24;2401;1370;MAGNIFIC;"7896852615638  ";1;0;UN;3.0CAST.E;NOR;20221222;9999999;9999999
"9000103        ";"BASE MATTE VULT BEGE 03 26ML                                                                        ";90001;003903;01;04;0402;2111;VULT;"7898417965561  ";3;0;UN;"003      ";NOR;20220804;9999999;9999999
"9219501        ";"ESCOVA ALUMINUM PRO 27 VERTIX REF 1462                                                              ";92195;000887;00;22;2201;2107;VERTIX;"7897517914622  ";1;0;UN;"1462     ";NOR;20221210;9999999;9999999
"0616801        ";" TÔNICO ADSTRINGENTE LABOTRAT 250ML                                                                 ";06168;047603;01;04;0407;1241;LABOTRAT;"7898632472738  ";4;0;UN;".        ";NOR;20221223;9999999;9999999
"0401313        ";"ESMALTE HASKELL DOCE VENENO 8ML                                                                     ";04013;005146;01;01;0105;0827;HASKELL;"7898664973210  ";1;0;UN;DOC. VENE;NOR;20221223;9999999;9999999
"0653402        ";"BATOM BALM LARANJA  NIINA SECRETS 3,5G                                                              ";06534;003903;01;04;0403;1442;NIINA SECRETS;"7891033932641  ";4;0;UN;LARANJA L;NOR;20221111;9999999;9999999
"0530888        ";"ESMALTE ELA BRILHA STUDIO 35 9ML                                                                    ";05308;047614;01;01;0105;1872;STUDIO 35;"7898624393980  ";12;0;UN;#ELABRILH;NOR;20220131;9999999;9999999
"0617201        ";"GEL SECATIVO PARA ESPINHAS LABOTRAT  15G                                                            ";06172;047603;01;04;0409;1241;LABOTRAT;"7898632472844  ";4;0;UN;".        ";NOR;20221221;9999999;9999999
"0197401        ";"PROTETOR SOLAR SUNDAY FPS30 200ML                                                                   ";01974;000018;08;06;0601;1862;SUNDAY;"7898509769596  ";1;0;UN;".        ";DAG;20221224;9999999;9999999
"8657423        ";"SHAMPOO HIDRA HIALURÔNICO ELSEVE 200ML                                                              ";86574;000013;02;15;1501;0502;ELSEVE;"7899706187343  ";3;0;UN;HIALURONI;DAG;20220514;9999999;9999999
"0473101        ";"NAVALHA PARA SOBRANCELHA R1658 RICCA                                                                ";04731;000887;00;04;0406;1704;RICCA;"04731016       ";3;0;UN;".        ";NOR;20221223;9999999;9999999
"9065801        ";"KIT SHAMPOO + CONDICIONADOR INOAR ARGAN OIL  1LT                                                    ";90658;005118;01;15;1502;0915;INOAR;"7898581081081  ";3;0;UN;".        ";NOR;20221223;9999999;9999999
"7738006        ";"TINTURA AMEND COLOR INTENSY 7.0 50G                                                                 ";77380;047631;01;24;2402;0922;INTENSY;"7896852611944  ";3;0;UN;"7.0      ";NOR;20221226;9999999;9999999
"0520101        ";"FINALIZADOR ANTIFRIZZ +LISO BIO EXTRATUS 200G                                                       ";05201;001421;01;15;1508;0246;BIO EXTRATUS;"7898132982416  ";4;0;UN;".        ";NOR;20221226;9999999;9999999
"9489301        ";"ESPANADOR VERTIX REF 1610                                                                           ";94893;000887;00;25;2501;2107;VERTIX;"7897517916107  ";1;0;UN;".        ";NOR;20221121;9999999;9999999
"9428301        ";"PINCEL ZALIKE PARA LABIOS 8211                                                                      ";94283;005203;01;04;0401;2503;ZALIKE;"7899536100727  ";1;0;UN;".        ";DAG;20200128;9999999;9999999
"0124601        ";"SHAMPOO LOWELL CACHOS MÁGICOS 500ML                                                                 ";01246;005280;01;15;1501;1243;LOWELL;"7898556752961  ";1;0;UN;".        ";DAG;20221207;9999999;9999999
"0512701        ";"ESPONJA PARA MAKE+ESPONJA LIMPEZA FACIAL MC217 MEILYS                                               ";05127;047607;01;04;0401;1371;MEILYS;"7908153822018  ";3;0;UN;"MC217 AZ ";NOR;20221201;9999999;9999999
"9389917        ";"TINTURA KOLESTON 55G 71 LOURO CINZA MEDIO                                                           ";93899;002559;01;24;2401;1101;KOLESTON;"7891182016360  ";3;0;UN;7.1L/C/MS;DAG;20221226;9999999;9999999
"0367601        ";"DEMAQUILANTE TRACTA BIFÁSICO 150ML                                                                  ";03676;003540;01;04;0407;1911;TRACTA;"7896032650022  ";1;0;UN;".        ";NOR;20221223;9999999;9999999
"0492601        ";"ILUMINADOR EM PÓ LUNA MARI MARIA MAKEUP 3G                                                          ";04926;005176;01;04;0402;1367;MARI MARIA;"7896032657564  ";2;0;UN;"LUNA     ";NOR;20221220;9999999;9999999
"9303901        ";"CREME PENTEAR LOLA MEU CACHO MINHA VIDA 500G                                                        ";93039;005069;01;15;1508;1238;LOLA;"7899572806775  ";1;0;UN;".        ";DAG;20221224;9999999;9999999
"8548101        ";"MASCARA CAPILAR SALON OPUS 400G LISO PERFEITO                                                       ";85481;000854;00;15;1505;1505;OPUS;"7896010174021  ";3;0;UN;LISO PERF;DAG;20221020;9999999;9999999
"0376704        ";"CREME MULTIFUNCIONAL YAMASTEROL ARGAN 320G                                                          ";03767;000477;01;15;1508;2402;YAMA;"7896150018513  ";1;0;UN;"ARGAN    ";DAG;20221224;9999999;9999999
"0049421        ";"TINTURA COR&TON 1.0 PRETO AZULADO 50G                                                               ";00494;000013;02;24;2401;0302;COR&TON;"7896000705945  ";3;1;UN;PR/AZ 1.0;DAG;20221224;9999999;9999999
"0712303        ";"GLOSS LABIAL ROSA FASHION RICOSTI                                                                   ";07123;005146;01;04;0403;1717;RICOSTI;"7898650621972  ";3;0;UN;"ROSA     ";NOR;20221226;9999999;9999999
"0544706        ";"ESMALTE CANCELA JULGAMENTOS RISQUÉ 8ML                                                              ";05447;002559;01;01;0105;1702;RISQUE;"7891350037555  ";6;0;UN;CAN JULGA;NOR;20210506;9999999;9999999
"0528803        ";"CC CREAM 10 EM 1 MULTIBENEFÍCIOS COR 03 TRACTA 30ML                                                 ";05288;003540;01;04;0402;1911;TRACTA;"7896032663367  ";3;0;UN;"03       ";NOR;20221130;9999999;9999999
"0648601        ";"ESMALTE FINALIZADOR POUPA MEU TEMPO DAILUS 60ML                                                     ";06486;005082;01;01;0103;0426;DAILUS;"7894222030845  ";4;0;UN;".        ";NOR;20221220;9999999;9999999
"7531201        ";"BACIA MANICURE SANTA CLARA FAZ UNHA                                                                 ";75312;000030;00;01;0101;1829;S.CLARA;"7897169201873  ";3;0;UN;".        ";DAG;20221223;9999999;9999999
"0699901        ";"PRANCHA MINI EXTREME BIVOLT LIZZE                                                                   ";06999;047645;01;11;1102;1255;LIZZE;"7898949454137  ";2;0;UN;".        ";NOR;20221117;9999999;9999999
"0535901        ";"BT FIX FIXADOR DE MAQUIAGEM BRUNA TAVARES 100ML                                                     ";05359;005176;01;04;0402;0264;BRUNA TAVARES;"7896032659551  ";3;0;UN;".        ";NOR;20221226;9999999;9999999
"0256301        ";"TESOURA FIO LASER 7,0 VERTIX REF 1961                                                               ";02563;000887;00;25;2502;2107;VERTIX;"7897517919610  ";1;0;UN;".        ";NOR;20220316;9999999;9999999
"8999804        ";"CERA QUENTE VISUAL 600G CHOCOLATE                                                                   ";89998;004670;02;07;0703;2116;VISUAL +;"7898956721345  ";1;0;UN;CHOCOLATE;NOR;20220204;9999999;9999999
"0178831        ";"ESMALTE COLORAMA SETA VERMELHA  8ML                                                                 ";01788;000013;02;01;0105;0307;COLORAMA;"7899026473454  ";6;6;UN;SETA VERM;NOR;20220412;9999999;9999999
"0735401        ";"MÁSCARA ANTIPARTÍCULAS ANTI METAIS HANOVA EXPERT 300ML                                              ";07354;005016;01;15;1505;0819;HANOVA;"7898619855349  ";4;0;UN;".        ";NOR;20221223;9999999;9999999
"0715514        ";"ESMALTE ANITA CHÁ DE LINGERIE 10ML                                                                  ";07155;005259;01;01;0105;0157;ANITA;"7908209802582  ";12;0;UN;CHA LINGE;NOR;20221213;9999999;9999999
"9377306        ";"CERA DEPILATÓRIA ARGAN OIL DPELL 600G                                                               ";93773;047648;01;07;0703;0454;D'PEEL;"7898945785099  ";1;0;UN;"ARGAN    ";NOR;20221223;9999999;9999999
"7680601        ";"ALIC CUT MUNDIAL PREMIER 772 .                                                                      ";76806;000486;00;01;0101;1304;MUNDIAL;"7891060773200  ";6;0;UN;".        ";DAG;20221124;9999999;9999999
"0401370        ";"ESMALTE PRO CRAQUE NÃO CAIR HASKELL 8ML                                                             ";04013;005146;01;01;0105;0827;HASKELL;"7898664977676  ";9;0;UN;PRO CRAQU;NOR;20221117;9999999;9999999
"0512702        ";"ESPONJA PARA MAKE+ ESPONJA LIMPEZA FACIAL MC218 MEILYS                                              ";05127;047607;01;04;0401;1371;MEILYS;"7908153822025  ";3;0;UN;"MC218 RO ";NOR;20221027;9999999;9999999
"7763302        ";"SABONETE LÍQUIDO BEBÊ ERVA-DOCE GRANADO 250ML                                                       ";77633;001031;01;05;0503;0704;GRANADO;"7896512911940  ";3;0;UN;ERVA-DOCE;DAG;20221006;9999999;9999999
"0713601        ";"MÁSCARA DE RECONSTRUÇÃO EXTREME UP ITALLIAN 250G                                                    ";07136;047632;01;15;1505;0923;ITALLIAN COLOR;"7898430171468  ";4;0;UN;".        ";NOR;20220721;9999999;9999999
"0550501        ";"CONDICIONADOR AÇAÍ OIL CADIVEU 250ML                                                                ";05505;005465;01;15;1503;0338;CADIVEU;"7898927206161  ";1;0;UN;".        ";DAG;20220816;9999999;9999999
"7855901        ";"PINÇA RETA MARCO BONI REF  6118B .                                                                  ";78559;000092;00;04;0401;1336;M.BONI;"7896025504400  ";3;0;UN;".        ";NOR;20220204;9999999;9999999
"0721001        ";"ÓLEO HIDRATANTE REMOVEDOR HD DE SEMENTE DE UVA TUTTI 140ML                                          ";07210;047704;01;07;0702;1947;TUTTI;"7898161183853  ";4;0;UN;".        ";NOR;20221216;9999999;9999999
"0597901        ";"ESCOVA PROGRESSIVA OMEGA ZERO RESISTANCE FELPS 1L                                                   ";05979;047650;01;23;2303;0637;FELPS;"7898639792587  ";3;0;UN;RESISTENC;NOR;20221124;9999999;9999999
"0401334        ";"ESMALTE HASKELL BEM BASIQUINHA 8ML                                                                  ";04013;005146;01;01;0105;0827;HASKELL;"7898664973432  ";1;0;UN;B. BASIQU;NOR;20221222;9999999;9999999
"0223802        ";"CONTORNO FACIAL EM BASTÃO TRACTA MÉDIO 7G                                                           ";02238;003540;01;04;0402;1911;TRACTA;"7896032645561  ";1;0;UN;"MEDIO    ";NOR;20221206;9999999;9999999
"0566101        ";"CREME DE MASSAGEM TERMOATIVADO LIPOTÉRMICO HIDRAMAIS 500G                                           ";05661;004772;01;06;0603;0816;HIDRAMAIS;"7896369162564  ";2;0;UN;".        ";NOR;20221021;9999999;9999999
"0530891        ";"ESMALTE MOSTRA SUA FORÇA STUDIO 35 9ML                                                              ";05308;047614;01;01;0105;1872;STUDIO 35;"7898624394017  ";12;0;UN;#MOSTRASU;NOR;20220131;9999999;9999999
"7793893        ";"TINTURA  WELLA COLOR PERFECT 55/46 60G                                                              ";77938;005168;01;24;2402;0341;COLOR PERFECT;"7891182017879  ";1;0;UN;"55.46    ";NOR;20220714;9999999;9999999
"8943811        ";"TINTURA IGORA ROYAL 7.1 60ML                                                                        ";89438;000537;00;24;2402;0918;IGORA;"7702045539219  ";1;0;UN;"7.1      ";NOR;20221223;9999999;9999999
"0441601        ";"PINCEL TINTURA SANTA CLARA 4254                                                                     ";04416;000030;00;25;2501;1829;S.CLARA;"7897169242548  ";1;0;UN;".        ";DAG;20221224;9999999;9999999
"1912001        ";"ESCOVA CONDOR ECO SHANA PEQUENA 6821                                                                ";19120;000003;00;22;2201;0314;CONDOR;"7891055682128  ";3;1;UN;".        ";DAG;20221226;9999999;9999999
"0711806        ";"CORRETIVO LIQUÍDO RICOSTI COR: 06                                                                   ";07118;005146;01;04;0402;1717;RICOSTI;"7898650622047  ";3;0;UN;"C.06     ";NOR;20221214;9999999;9999999
"0497001        ";"SABONETE LÍQUIDO CORPORAL FRUTAS VERMELHAS CORPO DOURADO 1L                                         ";04970;047655;01;05;0503;0328;CORPO DOURADO;"7898610076804  ";1;0;UN;FRUT VERM;NOR;20221226;9999999;9999999
"0630404        ";"BATOM LÍQUIDO CABERNET FREDERIKA 3,4G                                                               ";06304;005176;01;04;0403;0638;FREDERIKA;"7896032667235  ";3;0;UN;"CABERNET ";NOR;20221223;9999999;9999999
"0211101        ";"CREME CAPILAR LOLA CREOULA DESEMBARACANTE 500G                                                      ";02111;005069;01;15;1508;1238;LOLA;"7899572809943  ";1;0;UN;".        ";DAG;20221222;9999999;9999999
"0688101        ";"CHUVEIRINHO ACQUA CLEAN KIXIKI                                                                      ";06881;047689;01;25;2501;1130;KIXIKI;"06881016       ";1;0;UN;"R14178   ";NOR;20220922;9999999;9999999
"0582601        ";"TOUCA PLÁSTCIA EXALLA COM 10 UNIDADES                                                               ";05826;047640;01;05;0506;0512;EXALLA;"7897308103709  ";1;0;UN;".        ";NOR;20221226;9999999;9999999
"7738044        ";"TINTURA AMEND COLOR INTENSY 0.6 50G                                                                 ";77380;047631;01;24;2402;0922;INTENSY;"7896852613047  ";3;0;UN;"0.6      ";NOR;20221222;9999999;9999999
"0233635        ";"ESMALTE EU, MEU DATE DAILUS 8ML                                                                     ";02336;005082;01;01;0105;0426;DAILUS;"7894222030128  ";6;0;UN;"MEU DATE ";NOR;20221221;9999999;9999999
"9430201        ";"LAVATÓRIO PORTÁTIL COM RODAS SANTA CLARA R4443 .                                                    ";94302;000030;00;10;1001;1829;S.CLARA;"7897169244436  ";1;0;UN;".        ";DAG;20221029;9999999;9999999
"0617820        ";"TIN AMEND DELICATE  5.3C.C. 50G                                                                     ";06178;047631;01;24;2402;0458;DELICATE;"7896852623534  ";4;0;UN;5.3C.C.DO;NOR;20221202;9999999;9999999
"7727801        ";"CONDICIONADOR HUGGIES 200ML SUAVE                                                                   ";77278;000126;00;15;1503;1901;TURMA DA MONICA;"7896018700314  ";2;0;UN;"SUAVE    ";DAG;20221224;9999999;9999999
"0117703        ";"CONDICIONADOR CORPO DOURADO ME PASSE BABOSA 500ML                                                   ";01177;047655;01;15;1503;0328;CORPO DOURADO;"7898610075456  ";4;0;UN;"BABOSA   ";NOR;20221121;9999999;9999999
"9527101        ";"DCINTIA TES F.LIS 6.5 HS-2004                                                                       ";95271;005293;01;25;2502;0440;DILCINTIA;"7898963759089  ";1;0;UN;".        ";DAG;20211004;9999999;9999999
"0576405        ";"BASE COUVER UP 09 M.MARIA 30G                                                                       ";05764;005176;01;04;0402;1367;MARI MARIA;"7896032659964  ";2;0;UN;"09       ";NOR;20221223;9999999;9999999
"0773106        ";"ESMALTE GKAY PEGUEI 8 MAS SOU SUA DAILUS 8ML                                                        ";07731;005082;01;01;0105;0426;DAILUS;"7894222037028  ";6;0;UN;PEGUEI.8.;NOR;20221213;9999999;9999999
"9358201        ";"MÁSCARA SOS CACHOS COCO SALON LINE 500G                                                             ";93582;005249;01;15;1505;1825;SALON LINE;"7898524348523  ";2;0;UN;".        ";DAG;20211004;9999999;9999999
"9316345        ";"TINTURA PROFISSIONAL 9.34 LOURO MUITO CLARO DOURADO ACOBREADO HASKELL 50G                           ";93163;005146;01;24;2402;0532;EXCLUSIV COLOR;"7898610373699  ";4;0;UN;"9.34     ";NOR;20221215;9999999;9999999
"0500701        ";"SPRAY FINALIZADOR SALÃO EM CASA EICO 120ML                                                          ";05007;047719;01;15;1508;0513;EICO;"7898688240336  ";6;0;UN;".        ";NOR;20220913;9999999;9999999
"0568401        ";"CREME PARA PÉS COM ÓLEO DE COPAIBA REPOS 10G                                                        ";05684;005369;01;01;0104;1728;REPOS;"7898683860492  ";3;0;UN;".        ";DAG;20221206;9999999;9999999
"9427901        ";"PINCEL ZALIKE PARA APLICACAO DE SOMBRA 8210                                                         ";94279;005203;01;04;0401;2503;ZALIKE;"7899536100710  ";1;0;UN;".        ";DAG;20210118;9999999;9999999
"0401367        ";"ESMALTE VULT COLEÇÃO DISK ANOS 2000 TÔ NA LAN HOUSE! 8ML                                            ";04013;005146;01;01;0105;0827;HASKELL;"7898664976181  ";9;0;UN;LAN HOUSE;NOR;20221122;9999999;9999999
"0303401        ";"SECADOR X3000 VERTIX 2000W R5002                                                                    ";03034;000887;00;11;1101;2107;VERTIX;"7897517950026  ";1;0;UN;".        ";NOR;20221205;9999999;9999999
"0510401        ";"PINCEL KABUKI MP-12K MEILYS                                                                         ";05104;047607;01;04;0401;1371;MEILYS;"7908153814822  ";3;0;UN;".        ";NOR;20220818;9999999;9999999
"9282509        ";"DESODORANTE AEROSOL REXONA 90G                                                                      ";92825;000024;05;05;0501;1701;REXONA;"7891150054653  ";1;0;UN;ERVA DOCE;DAG;20221205;9999999;9999999
"0519801        ";"SHAMPOO +BRILHO BIO EXTRATUS 250ML                                                                  ";05198;001421;01;15;1501;0246;BIO EXTRATUS;"7898132982379  ";4;0;UN;".        ";NOR;20221222;9999999;9999999
"0178822        ";"ESMALTE COLORAMA EXTRA BRILHO 8ML                                                                   ";01788;000013;02;01;0105;0307;COLORAMA;"7899026401730  ";6;6;UN;EXT.BRILH;NOR;20220412;9999999;9999999
"0401330        ";"ESMALTE HASKELL OLHA ELA 8ML                                                                        ";04013;005146;01;01;0105;0827;HASKELL;"7898664973395  ";1;0;UN;"OLHA ELA ";NOR;20221117;9999999;9999999
"0687101        ";"LAVATÓRIO NIAGARA EST FLEX R9 KIXIKI                                                                ";06871;047689;01;10;1001;1130;KIXIKI;"06871017       ";1;0;UN;".        ";NOR;20220811;9999999;9999999
"0616002        ";"LIP TINT TOPBEAUTY COR2 7ML                                                                         ";06160;005082;01;04;0403;1938;TOP BEAUTY;"7899083118350  ";6;0;UN;"COR2     ";NOR;20221129;9999999;9999999
"0770301        ";"KIT COM 7 PINCEIS NOIR MACRILAN                                                                     ";07703;005181;01;04;0401;1349;MACRILAN;"7899652100441  ";4;0;UN;".        ";NOR;20221220;9999999;9999999
"7437301        ";"DILUI RECUPERADOR DE ESMALTE IMPALA 30ML                                                            ";74373;000486;00;01;0103;0904;IMPALA;"7896111952566  ";3;1;UN;".        ";DAG;20221224;9999999;9999999
"0525602        ";"CREME CORPORAL ILUMINADOR HANOVA  180G                                                              ";05256;005016;01;06;0602;0819;HANOVA;"7898619853055  ";4;0;UN;" ILUM CRE";NOR;20211004;9999999;9999999
"0699001        ";"SHAMPOO BENDITO LOIRO HASKELL 300ML                                                                 ";06990;005146;01;15;1501;0827;HASKELL;"7898610375334  ";4;0;UN;".        ";NOR;20221222;9999999;9999999
"0392803        ";"DEFRIZANTE ÓLEO DE ARGAN SOFT HAIR 400ML                                                            ";03928;005175;01;15;1508;1841;SOFT HAIR;"7896115112577  ";1;0;UN;"O. ARGAN ";NOR;20221010;9999999;9999999
"0609001        ";"MÁSCARA BB TOX BOTANIC YKA 250G                                                                     ";06090;047661;01;23;2302;2412;YKAS;"7898960356328  ";4;0;UN;".        ";NOR;20221110;9999999;9999999
"0611701        ";"BLUSH 2/1 AMORA SECRETO NIINA SECRETS 5G                                                            ";06117;003903;01;04;0402;1442;NIINA SECRETS;"7891033478125  ";4;0;UN;AMORA SEC;NOR;20220720;9999999;9999999
"8432603        ";"TINTURA MAXTON 50G 3.0 CASTANHO ESCURO                                                              ";84326;001123;00;24;2401;1307;MAXTON;"7896013544203  ";3;0;UN;"3.0C/E   ";DAG;20221217;9999999;9999999
"8432630        ";"TINTURA MAXTON 50G 1.0 PRETO                                                                        ";84326;001123;00;24;2401;1307;MAXTON;"7896013544517  ";1;0;UN;"1.0P     ";DAG;20221224;9999999;9999999
"0645201        ";"SERUM QUARTZO SHINE CADIVEU 65ML                                                                    ";06452;005465;01;15;1508;0338;CADIVEU;"7898606742904  ";4;0;UN;".        ";DAG;20221226;9999999;9999999
"7480501        ";"ESPATULA MADEIRA SANTA CLARA PEQUENA 292                                                            ";74805;000030;00;07;0701;1829;S.CLARA;"7897169202924  ";3;1;UN;".        ";DAG;20221224;9999999;9999999
"0688001        ";"CIRANDA VICENZA R9555 KIXIKI                                                                        ";06880;047689;01;10;1003;1130;KIXIKI;"06880019       ";1;0;UN;".        ";NOR;20220811;9999999;9999999
"7762802        ";"CREME ALISANTE SFERA NORMAL 480G                                                                    ";77628;000037;01;23;2301;1807;SFERA;"7896085862748  ";3;0;UN;"NORMAL   ";DAG;20221226;9999999;9999999
"8883601        ";"MÁQUINA DE DESENHO PENCIL TRIMMER WAHL                                                              ";88836;003145;03;11;1104;2311;WAHL;"4015110071891  ";1;0;UN;".        ";DAG;20220812;9999999;9999999
"0549405        ";"BATOM VEGANO DESCOLADA DAILUS 3,5G                                                                  ";05494;005082;01;04;0403;0426;DAILUS;"7894222021836  ";6;0;UN;DESCOLADA;NOR;20221221;9999999;9999999
"0178824        ";"ESMALTE COLORAMA MELANCIA 8ML                                                                       ";01788;000013;02;01;0105;0307;COLORAMA;"7899026425897  ";6;6;UN;"MELANCIA ";NOR;20220412;9999999;9999999
"0079901        ";"MACRILAN CILIO M.FIO LONG CRUZ                                                                      ";00799;005181;01;04;0401;1349;MACRILAN;"7899583203242  ";4;0;UN;"CL5-6    ";NOR;20211116;9999999;9999999
"0503304        ";"GEL FACIAL ANTIPOLUIÇÃO DERMACHEM 100G                                                              ";05033;003903;01;04;0408;0449;DERMACHEM;"0040232944161  ";4;0;UN;"POLUI    ";NOR;20220621;9999999;9999999
"7645601        ";"ALISANTE WELLA WELLASTRATE INTENSO 126,3G                                                           ";76456;005168;01;23;2301;2303;WELLASTRATE;"7891182019385  ";3;0;UN;"INTENSO  ";NOR;20221216;9999999;9999999
"7571201        ";"TOUCA SILICONE MECHA SANTA CLARA 332                                                                ";75712;000030;00;25;2501;1829;S.CLARA;"7897169203327  ";2;0;UN;".        ";DAG;20201208;9999999;9999999
"9521202        ";"ESMALTE VULT VINHEDO 8ML                                                                            ";95212;003903;01;01;0105;2111;VULT;"7899852003092  ";6;0;UN;"VINHEDO  ";NOR;20221223;9999999;9999999
"0491201        ";"AMPOLA INSTANT CREAM EXPERT HANOVA 10ML                                                             ";04912;005016;01;15;1510;0819;HANOVA;"7898619853840  ";3;0;UN;".        ";NOR;20221223;9999999;9999999
"0611614        ";"ESMALTE RAÍZES ORIGENS VULT 8ML                                                                     ";06116;003903;01;01;0105;2111;VULT;"7899852020679  ";9;0;UN;"ORIGENS  ";NOR;20221125;9999999;9999999
"0327601        ";"CONDICIONADOR #TODECACHO VINAGRE DE MAÇA SALON LINE 300ML                                           ";03276;005249;01;15;1503;1825;SALON LINE;"7898623955820  ";2;0;UN;".        ";DAG;20221217;9999999;9999999
"0712102        ";"LIP TINT CEREJA RICOSTI 10ML                                                                        ";07121;005146;01;04;0403;1717;RICOSTI;"7898650621200  ";3;0;UN;"CEREJA   ";NOR;20221223;9999999;9999999
"9521702        ";"SECADOR LIZZ UNIQUE 1900W 220V                                                                      ";95217;047683;01;11;1101;1228;LIZZ;"7899735393548  ";1;0;UN;"BLACK    ";NOR;20190916;9999999;9999999
"0401339        ";"EXTRA BRILHO PARA UNHAS HASKELL 8ML                                                                 ";04013;005146;01;01;0105;0827;HASKELL;"7898664973227  ";1;0;UN;EXTRA BRI;NOR;20221222;9999999;9999999
"9235337        ";"ESMALTE RISQUE  REBU 8ML                                                                            ";92353;002559;01;01;0105;1702;RISQUE;"7891182810142  ";6;1;UN;"REBU     ";DAG;20221216;9999999;9999999
"9235379        ";"ESMALTE LEO MANDOU FLORES RISQUÉ 8ML                                                                ";92353;002559;01;01;0105;1702;RISQUE;"7891182016148  ";6;1;UN;LEO MANDO;DAG;20221216;9999999;9999999
"7232801        ";"DEFRIZANTE RAVOR 240G TODO TIPO CABELO                                                              ";72328;000037;01;15;1508;1712;RAVOR;"7896085833243  ";2;1;UN;".        ";DAG;20221224;9999999;9999999
"0593418        ";"TIINTURA PROFISSIONAL COLOR NANO INFUSION 8.0 YAMÁ 60G                                              ";05934;000477;01;24;2402;2407;YAMA PROF COLOR;"7896150024026  ";1;0;UN;"8.0      ";DAG;20221226;9999999;9999999
"9327501        ";"MÁSCARA ULTRA HIDRATANTE DESMAIA CABELO FOREVER LISS 350G                                           ";93275;005315;01;15;1505;0632;FOREVER LISS;"7898952577908  ";2;0;UN;".        ";DAG;20221224;9999999;9999999
"8943812        ";"TINTURA IGORA ROYAL 8.1 60ML                                                                        ";89438;000537;00;24;2402;0918;IGORA;"7702045538557  ";1;0;UN;"8.1      ";NOR;20210629;9999999;9999999
"0302901        ";"MODELADOR VERTIX X330 32X130MM BIVOLT                                                               ";03029;000887;00;11;1103;2107;VERTIX;"7897517954031  ";1;0;UN;".        ";NOR;20221216;9999999;9999999
"0684301        ";"BATOM LÍQUIDO MATTE HAZEL NUDE MARI MARIA 4ML                                                       ";06843;005176;01;04;0403;1367;MARI MARIA;"7896032656239  ";4;0;UN;HAZEL NUD;NOR;20221223;9999999;9999999
"0327301        ";"LIXA UNHA SANTA CLARA CANARIO C/6 UNID 334                                                          ";03273;000030;00;01;0101;1829;S.CLARA;"7897169203341  ";1;0;UN;".        ";DAG;20221224;9999999;9999999
"8873801        ";"PRANCHA TAIFF VULCAN 250                                                                           ";88738;000432;00;11;1102;1906;TAIFF;"7898588110111  ";1;0;UN;".        ";DAG;20221223;9999999;9999999
"0603605        ";"TINTURA ITALLIAN COLOR  8.1 LOURO CLARO CINZA 60G                                                   ";06036;047632;01;24;2402;0923;ITALLIAN COLOR;"7898430168802  ";6;0;UN;8.1L.C.CI;NOR;20220811;9999999;9999999
"0497003        ";"SABONETE LÍQUIDO NEUTRO CORPO DOURADO 1L                                                            ";04970;047655;01;05;0503;0328;CORPO DOURADO;"7898610076828  ";1;0;UN;"NEUTRO   ";NOR;20221123;9999999;9999999
"0708805        ";"ESMALTE CREMOSO STRANGER THINGS VAI TIGERS IMPALA 7,5ML                                             ";07088;000486;00;01;0105;0904;IMPALA;"7896111995860  ";12;0;UN;VAI TIGER;DAG;20221107;9999999;9999999
"0040901        ";"LIXA PARA UNHAS RICCA COM 6 UNIDADES                                                                ";00409;000887;00;01;0101;1704;RICCA;"7897517903626  ";3;0;UN;".        ";NOR;20221226;9999999;9999999
"8967701        ";"MÁSCARA AMEND LISO SEM QUÍMICA 300G                                                                 ";89677;047631;01;15;1505;0138;AMEND;"7896852616871  ";1;0;UN;"1149     ";NOR;20220930;9999999;9999999
